model	nDCG	MAP	MRR	Precision	Recall	F1	HR
NGCF_seed=42_e=60_bs=256_lr=0$0004104854500365584_factors=64_l_w=0$0007439803669550145_weight_size=64_node_dropout=0$1-0$2-0$3-0$45-0$5_message_dropout=0$1-0$2-0$3-0$45-0$5_n_fold=5	0.01843034682971269	0.006238945814633888	0.018388918675615925	0.004441201000834029	0.029071522143874103	0.007368487268645941	0.04420350291909925
