model	nDCG	MAP	MRR	Precision	Recall	F1	HR
ConvNeuMF_seed=42_e=30_bs=16_lr=0$0001_embedding_size=16_cnn_channels=1-16-16_cnn_kernels=2-2_cnn_strides=2-2_dropout_prob=0$7_l_w=0$001_l_b=0$001	0.012383780885149687	0.004684189105241737	0.014026626395047448	0.003778677462887989	0.019866774889658184	0.006099660297401614	0.03697705802968961
